segLength,misfit_KS_deg,misfit_NW_deg
1,33.0102311965811,49.2522455691311
1,34.6122868307799,33.2593885948618
1,19.8928572450227,34.8513795977127
1,28.0787733653062,69.0514387205049
1,45.5507941036179,20.9653443463362
1,35.6200265029712,49.6782258682149
1,46.4868169402241,62.6366150850918
1,14.9566904756724,56.9615242423578
1,19.6136672283333,35.3790050119876
1,20.4836183223945,34.2627193204427
1,11.4952834769899,55.2357996364226
1,40.6140212672096,19.558413826484
1,45.7964922249138,21.0349828309749
1,32.3931996766944,65.0040159236117
1,19.8928572450227,34.8513795977127
1,31.3478581198069,24.7977997991559
1,32.5666664233733,65.2890844240405
1,33.3786899232071,67.9448374364909
1,41.8491596522245,53.8994144431337
1,40.6670317816589,19.2175390724416
1,33.8161109130252,32.7271262619363
1,52.0234734499508,62.4103233755792
1,34.8150262881577,49.9592225516787
1,45.4256997925961,37.1481077759719
1,50.5120848936189,37.4995117255122
1,40.7111494305902,53.1982630745192
1,40.7111494305902,53.1982630745192
1,21.5164569219032,66.6514507466189
1,21.5094065694584,66.5998975160429
1,40.6140212672096,19.558413826484
1,54.6889563999223,45.1689472701361
1,33.8161109130252,32.7271262619363
1,14.4396996033904,56.5890230105397
1,14.6074047008995,57.1656372754478
1,14.6074047008995,57.1656372754478
1,30.422623225333,64.4754643909196
1,31.8239264645342,24.3928334025265
1,32.4649014782369,65.2826261416225
1,48.2344977108061,21.6170104567997
1,34.7097538956028,63.260696067979
1,34.6122868307799,33.2593885948618
1,20.106189689918,34.6494228841657
1,46.6343556799579,53.8683342836313
1,52.0234734499508,62.4103233755792
1,46.712985518556,34.3972472412738
1,14.1366772970828,56.7852442668097
1,45.4256997925961,37.1481077759718
1,40.7111494305903,53.1982630745192
1,21.9713189093775,50.1757877160971
1,47.0915901358478,20.8049925583613
1,34.3214058141658,34.8083177169869
1,42.494232644295,55.7252840370145
1,32.8049902125549,30.6664948092629
1,50.5120848936189,37.4995117255122
1,30.5362776660649,64.7079858686175
1,29.0473319169282,33.5746573044609
1,11.0374773513361,12.9957139606843
1,34.9435818931592,38.2551510677887
1,11.0374773513361,12.9957139606843
1,52.0234734499508,62.4103233755792
1,37.3350399600497,67.2674183652684
1,36.7121864817695,63.7569869734605
1,36.7121864817695,63.7569869734605
1,35.1169010504341,39.1375662819163
1,36.7121864817695,63.7569869734605
1,45.4256997925961,37.1481077759719
1,50.5120848936189,37.4995117255122
1,40.7111494305902,53.1982630745192
1,39.5010944238327,53.4309572632545
1,40.0804599344242,18.004130756002
1,40.0471959378789,18.2464584344949
1,48.8183300973927,33.3160726284202
1,28.5208512249554,41.5914205077576
1,21.20472854626,38.9586447390792
1,21.7496166946268,24.6368770979591
1,19.8143049633165,38.91952921628
1,19.8143049633165,38.91952921628
1,14.1366772970827,56.7852442668097
1,46.8038315968589,19.979258457889
1,28.6565434787963,47.8899679990644
1,28.7611874430424,48.1829765338979
1,31.1369067833022,64.9069778560949
1,34.5431299657424,50.6304233699514
1,32.6642295858967,68.4125998726343
1,42.3831693049828,58.277989845282
1,32.9365837280945,76.5216865606632
1,11.2674932413976,13.0676598436026
1,50.5120848936189,37.4995117255122
1,34.984219812729,31.2826423191789
1,45.4256997925961,37.1481077759718
1,34.0657713185245,63.3513188493471
1,28.2545346786886,48.4815983259396
1,32.6642295858967,68.4125998726343
1,42.1348080244697,60.0170481183913
1,33.9731485151534,25.2638812520301
1,40.138333817263,18.0378919028702
1,51.1183733429594,62.5878040379796
1,46.3532452891504,62.9728202404202
1,47.532408574697,19.1015136892836
1,33.8662091919428,34.4568383188515
1,54.6624815080359,51.0907119232658
1,43.8738640450487,31.5227522793494
1,49.2253951256772,53.7262044812569
1,34.2576134211249,31.8044820228001
1,32.3150387284592,64.0397163937998
1,47.943338532017,58.9579647117738
1,48.6544523992244,59.8831323763273
1,48.179083041864,58.2832680686609
1,55.2739549752157,50.9209131158241
1,47.8564667334757,59.7115692806635
1,48.4933896599682,17.4615513379292
1,28.6813578209827,40.720788407443
1,50.8315747687586,62.3877476357385
1,45.8341515789251,24.4770147891186
1,45.4256997925961,37.1481077759719
1,45.4256997925961,37.1481077759719
1,45.4256997925961,37.1481077759719
1,45.1079524719668,56.3743374442611
1,22.9159390904998,37.5390930740964
1,28.2504619180749,58.878931155483
1,34.984219812729,31.2826423191789
1,47.8382929412313,19.7467934119519
1,33.1005491097082,64.3666939188446
1,43.6877810384277,31.3600137444851
1,32.3150387284592,64.0397163937998
1,32.2442809423838,64.5099290814609
1,32.6642295858967,68.4125998726343
1,41.2512818370412,58.9581492064722
1,35.2859508513056,33.4159329320278
1,49.3784197517923,53.6750924392841
1,48.179083041864,58.2832680686609
1,48.2230433244743,54.0855938960133
1,55.2739549752157,50.9209131158241
1,18.8067574630426,40.486068125078
1,22.9159390904998,37.5390930740964
1,47.943338532017,58.9579647117738
1,32.6642295858967,68.4125998726343
1,47.3079378894818,54.8529680724403
1,33.3836601809038,64.8205731153785
1,43.5726958791987,30.8824902562827
1,49.610736676918,60.2558835253654
1,32.6563375810604,30.9159956090222
1,12.4019369783092,7.76018170250114
1,48.2836991612494,20.1470666811182
1,45.124251959917,56.4099849668157
1,41.2512818370412,58.9581492064722
1,38.6118182574274,37.7943375346175
1,32.3422612274843,22.4754876073664
1,32.5151078099579,22.1950864327759
1,42.5389295442772,32.98908275082
1,42.2636657190341,33.1483315028909
1,17.92031795384,40.519713510632
1,18.8067574630426,40.486068125078
1,32.1234152201958,50.4468698573574
1,32.2432141224351,33.4666907262982
1,23.8956723607171,36.6303070890985
1,22.8333731478313,26.0145062104181
1,48.3329370020329,19.930764584797
1,33.5420987998105,65.1802387698886
1,32.8816148535239,64.0443318596614
1,47.0352661394976,57.8343014459454
1,49.610736676918,60.2558835253654
1,32.2160767694384,64.9271521361812
1,33.928041868718,67.307816003469
1,33.928041868718,67.307816003469
1,44.8891926834668,42.1206172666271
1,40.1404469652507,37.6617087862032
1,32.6563375810604,30.9159956090223
1,12.9167271024482,61.872190044765
1,51.7043425491101,37.7294882878309
1,36.7419473819548,66.4290918432117
1,22.3654010999535,61.7007087655801
1,32.5999285618094,21.7118905388434
1,45.6054845383831,48.1564612994524
1,48.0443367011552,58.8782559283084
1,39.4287483431586,37.0155602430713
1,32.6563375810604,30.9159956090222
1,47.6173667552135,54.6210536740098
1,37.4938999497393,46.2744198510737
1,33.5420987998105,65.1802387698886
1,33.5748787649841,64.6147366238533
1,51.2243611546998,39.3806280597058
1,22.5619734212963,61.0064573890366
1,41.6894149283455,59.9066032647726
1,29.4552993607179,34.5615923448669
1,41.6894149283455,59.9066032647726
1,29.4552993607179,34.5615923448669
1,37.4376720330805,65.843563778491
1,22.5619734212963,61.0064573890366
1,29.4552993607179,34.5615923448669
1,29.4552993607179,34.5615923448669
1,28.519040918538,33.6260439909992
1,50.5715869464994,36.7754414523265
1,32.498734381292,21.6708498346469
1,37.8526929352727,65.6093945561558
1,39.1983489243493,65.2630654529558
1,37.4938999497393,46.2744198510737
1,22.5619734212963,61.0064573890366
1,33.7270224084971,65.0283157258879
1,33.5748787649841,64.6147366238533
1,46.2952607435596,48.452885333039
1,48.72513363894,52.3862186916412
1,39.4287483431586,37.0155602430713
1,43.4901764650209,58.7185525538285
1,42.6759213186551,59.6147436830124
1,35.1948727965586,38.6198188608637
1,46.7358695989275,54.067664911343
1,36.7655876825525,53.934783377428
1,32.5787848674885,21.5221347389075
1,49.8105857883345,38.2460884411495
1,34.1588537905646,65.1171193752216
1,33.4507241723589,22.8815751681646
1,20.4894440065612,24.7865033289827
1,45.9356516214494,41.555787728966
1,44.1859680198508,58.7847651220393
1,46.7358695989275,54.067664911343
1,34.3849864956363,29.4401126565163
1,49.8579423540365,51.9700618210373
1,27.9394141218129,33.0811054696758
1,51.1346324350849,57.9206506035321
1,17.134005667166,70.7955541467834
1,18.6556724464812,43.8727498470925
1,18.7799372565056,43.7840273188816
1,18.2488960179507,70.1075400901817
1,17.9962210482491,70.3605408379922
1,17.9962210482491,70.3605408379922
1,54.09198797877,53.589417083212
1,48.9699060081622,57.467555262582
1,31.7039849802324,21.5803802001479
1,49.5289606501948,59.4429915389594
1,50.3521768144542,58.4301605967756
1,50.6673248153648,58.6858767749723
1,48.2290951699398,20.4326785694525
1,27.9300161110503,27.7789218815187
1,27.9300161110503,27.7789218815187
1,33.0335673737601,49.1927320847505
1,20.4894440065612,24.7865033289827
1,50.43891317872,61.2279954608051
1,46.3728789737778,55.4688852409333
1,44.1621494918734,60.0350041476539
1,52.529711968737,18.4715357193776
1,46.6541259502191,7.2399728223346
1,46.9347194999548,7.81144701050427
1,52.1736676106775,18.2081021902184
1,51.6474343534868,17.5686185128736
1,46.328247895629,6.99076544519533
1,45.8831220337643,7.67054541770396
1,52.1807086925512,54.3626120424496
1,18.2555912916999,70.0842063764108
1,56.5572700208915,49.8701970016677
1,50.6094057099591,59.1931693202371
1,48.9699060081622,57.467555262582
1,50.8437447512199,58.6795086101177
1,52.8019943802693,18.4337620260714
1,52.1807086925512,54.3626120424496
1,31.9112897232933,21.5616723763718
1,48.1526884813292,20.4100439749986
1,27.7881039953539,27.536895228705
1,43.0220341728256,58.7931944133573
1,20.4894440065612,24.7865033289827
1,25.3622565989164,30.1948072775427
1,44.7114889312541,56.1154338829659
1,34.063579316516,23.6424765435577
1,54.0059163175272,16.4393390622342
1,49.9970411600952,58.2664773122317
1,18.9156805321824,69.9980117930882
1,34.2807699035493,66.005636136082
1,22.0823803542227,35.300967777425
1,22.0823803542227,35.300967777425
1,25.3622565989164,30.1948072775427
1,16.6172659613728,59.2959307253974
1,56.5572700208915,49.8701970016677
1,49.6900266209839,49.693600080504
1,40.8352118802953,22.2007316858892
1,48.9699060081622,57.467555262582
1,33.3176238158023,62.6945933542623
1,18.9156805321824,69.9980117930882
1,34.2807699035493,66.005636136082
1,47.5172017830581,20.0346080269016
1,33.9741066228061,63.8679096194305
1,21.1519053173203,35.7155009290435
1,44.4910673780097,57.244057472013
1,48.653464685896,53.4159865482748
1,53.5467812148671,16.5204451178876
1,27.0515471969752,35.881341670025
1,50.006905840216,49.7184418115897
1,48.9699060081622,57.467555262582
1,23.2440843516874,67.1822841746079
1,33.0290080214679,33.5087541253244
1,23.7134842500585,66.7356972650707
1,48.888811066914,44.8491970354078
1,33.9497982862275,63.4676746943494
1,44.4910673780097,57.244057472013
1,27.7139666036023,36.0368428926101
1,22.917640982448,60.7170936714222
1,46.2420816024992,21.8995018364363
1,34.3159871364877,66.6651400901137
1,38.9210892678814,48.6798195009221
1,40.4915297890199,22.8005206385202
1,56.5572700208915,49.8701970016677
1,47.8088292625315,19.5095732249496
1,9.9257110496379,60.9035464925099
1,41.356846230307,22.2314044336042
1,48.7883023499283,59.7888204942206
1,48.7883023499283,59.7888204942206
1,53.7195125261016,55.5747663753288
1,46.2921109961434,12.9992381109807
1,24.3069875782483,72.6740513278904
1,22.6007100191377,60.9861024444535
1,46.2464596863052,20.8457748910618
1,46.2464596863052,20.8457748910618
1,46.3305217302575,20.7618314071677
1,34.465294149328,66.8916948672423
1,34.2695215045153,48.8253572040048
1,27.1251729638049,47.7721965815804
1,26.7147278958402,47.4636710591251
1,47.5768699340544,19.7312145586655
1,17.6926086477692,29.0720213170286
1,23.2035520795027,31.4586947536255
1,22.9384699981924,56.7381158854382
1,32.2358435606232,63.0888803130551
1,32.7345795532213,63.4529065563448
1,43.918873387453,30.1309122239664
1,33.3474667936554,33.7694312407429
1,23.5526714801041,38.6802411888804
1,44.2484418884724,57.0417216361122
1,42.1322861112751,38.9260917177299
1,38.9210892678814,48.679819500922
1,43.803778507387,34.5245660950051
1,53.116973540509,18.5611545655063
1,52.4687805873379,19.2595300599698
1,44.9505993349845,8.78737927595582
1,45.4238891475748,8.04771135249063
1,45.4238891475748,8.04771135249063
1,45.7403014620582,8.08971168837161
1,44.5186043481487,42.3052090934957
1,25.7040823678752,35.494662973258
1,25.7040823678752,35.494662973258
1,24.6676863311644,64.3074414421957
1,27.7139666036023,36.0368428926101
1,41.356846230307,22.2314044336042
1,34.681352448525,33.7888468217088
1,44.2158785522881,53.6948708225553
1,50.8179631945212,58.7636495442215
1,45.9840949754327,21.9212957597946
1,34.097979223556,64.0180977942763
1,23.0758280770521,56.7826002495745
1,33.8931829006865,66.5856234759878
1,54.9777719697636,55.9622851612531
1,45.285468566163,42.1204936754871
1,45.7771669049456,63.5725052838164
1,9.67664093971714,72.3305498728085
1,43.7641449552451,40.67370044114
1,37.2058812776166,68.1036266520854
1,49.9501834121109,52.304186486613
1,45.8391592693572,43.1603080331141
1,9.82624699955558,73.2894182716794
1,49.167763911333,36.9291057077879
1,47.3660820657093,58.2019134031272
1,50.5543027270104,59.7079726429323
1,52.0836467118356,56.9448256951862
1,49.223397549259,59.9244584353351
1,45.2719244694197,61.4785290099977
1,9.82624699955558,73.2894182716794
1,45.4658111907819,63.5761697626313
1,2.516412793322,4.92081283493258
1,52.185784554921,52.8856091433646
1,37.1354309228863,67.4796204397467
1,37.3452643650977,67.4273726931785
1,37.8375626896276,20.9983927470885
1,41.2217357172285,47.1505494969535
1,41.2217357172285,47.1505494969535
1,46.3591095313803,45.8376864141753
1,37.5109499950856,67.6569155431528
1,45.2719244694197,61.4785290099977
1,45.7432522879127,21.9742950604838
1,33.8931829006865,66.5856234759878
1,33.8999655344839,64.1043087732124
1,43.4550455431394,30.6170407713798
1,35.5550328708437,62.0578567827671
1,52.0836467118356,56.9448256951862
1,53.1489904331623,53.873641224207
1,47.3660820657093,58.2019134031272
1,46.7538920157086,57.7422959670218
1,35.5550328708437,62.0578567827671
1,48.7695344274505,20.3542382017845
1,33.4414303570263,66.9055071697367
1,46.3566493749095,19.3796196459926
1,10.5518985371426,60.8298663914955
1,46.1994619336619,57.4350655064257
1,49.111863641075,52.2751425422426
1,49.9198512277128,52.5879898247762
1,40.8970008961515,38.1369917445024
1,44.8883626146639,21.8296100305996
1,46.4214857458953,43.7244919470166
1,23.0720322617859,49.8917777982773
1,50.0521359648377,51.549277274466
1,50.6694216710788,53.3508368061202
1,56.1547831111865,17.3819047482656
1,56.1547831111865,17.3819047482656
1,56.1547831111865,17.3819047482656
1,46.7126049492776,50.0005859073605
1,48.4259886290634,20.792045527615
1,45.7359839507324,20.9104489287418
1,33.2489342501655,67.2067789471095
1,46.5913913297976,20.6828317019503
1,10.5518985371426,60.8298663914955
1,35.5550328708437,62.0578567827671
1,31.2234383795121,56.9336142659134
1,24.7818102691241,58.8856321574801
1,34.3032881289598,33.2989862475831
1,34.3032881289598,33.2989862475831
1,50.4969612140543,30.570420606826
1,44.8109939899215,53.0792027138923
1,40.8970008961515,38.1369917445024
1,33.2965499890711,67.3083612703837
1,53.4456379708913,52.1501870143198
1,47.7667924353117,20.9395405880825
1,52.266086252369,57.6282089077045
1,46.5913913297976,20.6828317019503
1,35.5550328708437,62.0578567827671
1,31.2565109326791,35.4055720801078
1,44.6205782082019,53.5843533206385
1,40.8970008961515,38.1369917445024
1,10.5518985371426,60.8298663914955
1,46.7126049492776,50.0005859073606
1,10.0007648187993,44.2141371817973
1,47.1326143500588,20.9764867286576
1,34.077948536937,35.0692579129884
1,33.1354538731587,63.8213108578447
1,34.077948536937,35.0692579129884
1,47.5936894115936,44.7419642769913
1,46.0162858890948,41.9016277466439
1,51.2761972000314,53.0329202089503
1,47.217354009276,48.7886079382615
1,52.0881128047569,56.7265168838827
1,19.4359506444704,69.0576534940873
1,35.0238828482047,62.0972438479006
1,34.9725412861236,33.2389778791186
1,32.7165659764537,48.0086695947602
1,44.6205782082019,53.5843533206385
1,47.3190232975593,43.1758879472336
1,42.9533933640008,39.8626326700855
1,49.1342115422287,7.52299998356063
1,46.5768513537711,21.0775955668235
1,19.6562215959287,68.5159807852281
1,34.077948536937,35.0692579129884
1,34.9725412861236,33.2389778791186
1,47.0796188204195,21.3211379888669
1,45.4410104186285,56.2562755468677
1,10.0007648187993,44.2141371817973
1,44.6205782082019,53.5843533206385
1,46.3081375779336,54.8214861200198
1,23.3728857600533,49.0324071396413
1,50.8199006332892,52.8627010942897
1,49.3232824583829,48.3580314465226
1,23.1350298001067,24.9097160970889
1,47.0542127638414,21.5282233375516
1,46.9280786318381,21.6894468664385
1,20.0621327574356,67.9519041622828
1,20.3275161758686,67.6865513631034
1,20.3275161758686,67.6865513631034
1,45.4410104186285,56.2562755468677
1,17.4268144535952,27.3333275270464
1,35.4559169610194,42.5692230217547
1,35.7933104952348,47.1823945585435
1,34.077948536937,35.0692579129884
1,47.2549994495886,49.5553434689836
1,34.9725412861236,33.2389778791186
1,44.0259162580628,54.0280619925418
1,45.2314375844719,42.1306690550188
1,44.1298191949312,55.1617985432143
1,44.1298191949312,55.1617985432143
1,48.1220094712857,21.9803490336477
1,26.5675514172021,30.2673817819098
1,47.5541242650393,19.0958174531884
1,47.6017274546624,21.2584653529356
1,19.455591567705,68.3108536359606
1,45.4410104186285,56.2562755468677
1,17.4268144535952,27.3333275270464
1,35.4559169610194,42.5692230217547
1,45.5202183181908,56.9442823454523
1,44.132605112528,53.6315502135367
1,45.0462460163512,41.9467576495248
1,29.4571163287,60.5560490274082
1,47.5154391944342,21.1022400492387
1,50.5954837079352,63.4053267795775
1,45.4410104186285,56.2562755468677
1,47.8100313527375,55.0065589305051
1,54.7835973505572,54.976444830845
1,29.0408628810264,40.9846081616449
1,8.9307244325928,44.7974334521677
1,47.9646946280597,22.125935041059
1,29.5404059480045,41.3336839594349
1,28.499125200339,40.4569161161382
1,29.631161837074,39.5275466464372
1,28.9060860061612,62.0385225428206
1,50.8199006332892,52.8627010942897
1,50.8199006332892,52.8627010942897
1,50.8199006332892,52.8627010942897
1,47.5541242650393,19.0958174531884
1,26.5675514172021,30.2673817819098
1,22.3423159866296,25.6710513076207
1,21.8649892708121,37.4834633235348
1,29.0107567344883,41.0842903282084
1,22.6195459612641,25.8454407432425
1,22.3301357793759,37.4220539143437
1,28.7100290232535,41.1055074337537
1,28.7100290232535,41.1055074337537
1,28.7100290232535,41.1055074337537
1,29.0826488965428,39.259508007037
1,29.4571163287,60.5560490274082
1,28.7168452421888,60.6669302457272
1,54.2969902107216,50.0581976636852
1,47.8815514200666,21.4794705069926
1,47.649940596186,22.514040598393
1,35.3187884556936,51.559515150332
1,52.6716279213352,55.2763601968189
1,48.5288678362808,48.9876673088646
1,54.4316347871724,55.31270020394
1,35.4559169610194,42.5692230217547
1,34.4356330637308,66.8723262436493
1,44.0608477697643,53.8515447169717
1,40.5343929520945,54.482869325815
1,53.3450396771717,49.3140909049603
1,22.4623987991842,25.6809776337518
1,32.4533557586937,49.3708464921684
1,45.4410104186285,56.2562755468677
1,8.9307244325928,44.7974334521677
1,6.09745520797877,1.61114234415574
1,26.5675514172021,30.2673817819098
1,35.9807425135719,45.3911334252126
1,6.79854236045712,1.89474932190501
1,48.5288678362808,48.9876673088646
1,54.4316347871724,55.31270020394
1,53.0544829384932,48.6929144908871
1,44.0886690452513,53.7784300885025
1,40.4888383771244,72.5895260509233
1,36.221616639079,39.3147575463933
1,36.2983281754609,31.3280665488651
1,37.2014818940343,31.0252944121258
1,23.1825078862099,49.9927422030638
1,23.1924887708719,48.8747099678863
1,23.1886638013419,50.0211293063533
1,23.2265364867101,49.3702555847877
1,23.4868061936944,49.7383318013807
1,23.5966310294638,49.7927858875606
1,27.1167158122583,58.0228836518127
1,27.1167158122583,58.0228836518127
1,30.0202183630378,41.6242905117439
1,30.6647638985509,60.0087158571778
1,30.6647638985509,60.0087158571778
1,29.9429036219017,41.9812781290943
1,29.6488192924031,41.6466177214673
1,53.8333180015873,49.769661861422
1,53.4616123074279,49.4340686712411
1,53.7766716284683,47.2544953893644
1,18.8819101544058,69.0356256712517
1,19.3385891167378,68.431431083873
1,19.3495125935087,68.8058367277673
1,8.9307244325928,44.7974334521677
1,8.9307244325928,44.7974334521677
1,8.9307244325928,44.7974334521677
1,8.9307244325928,44.7974334521677
1,6.79854236045712,1.89474932190501
1,6.09745520797877,1.61114234415574
1,47.2521598399289,49.383365815017
1,4.99921310259718,0.855270018379884
1,54.3349760847005,49.9588698252381
1,47.2531640165586,45.4516395990003
1,39.5518354310445,62.1247981401751
1,40.4687821645427,72.0843043055222
1,33.9640858576154,48.6938796337251
1,30.0202183630378,41.6242905117439
1,19.0551346249133,68.9168750021714
1,6.09745520797877,1.61114234415574
1,6.79854236045712,1.89474932190501
1,48.7536734493373,52.9741014761172
1,5.48365447139727,1.69187792907222
1,54.3349760847005,49.9588698252381
1,47.2531640165586,45.4516395990003
1,38.4380826092706,70.3374620785244
1,40.4979607560915,71.8170920509894
1,53.5415982014908,49.5022667687311
1,21.19027080008,30.8347700707612
1,53.6476251619556,45.8812004088577
1,6.03088051233503,59.1265418567149
1,46.9612685333887,49.0329380816941
1,46.9434222208626,45.5110434803197
1,33.9640858576154,48.6938796337251
1,24.7194732115175,33.0358479528597
1,53.9834073440889,49.9318859553922
1,26.0583815602176,61.1512072414918
1,24.5940673736431,33.5190412988355
1,29.3032952849113,40.9785355694866
1,53.5261192734601,49.483883336937
1,33.7033543171303,48.2013719721212
1,6.07444772453037,0.873058171032757
1,49.9089113201731,63.3249790335316
1,5.22799787020478,20.8948502201649
1,53.0513034649596,48.7109089560666
1,46.9434222208626,45.5110434803197
1,39.8072487644122,61.2908005680192
1,40.0962991845545,72.4799403422241
1,26.0583815602176,61.1512072414918
1,32.9166230151715,47.1668870144422
1,4.50483441933616,20.1192431991962
1,36.8503533482761,37.9680263980196
1,46.3596148350824,50.091525344365
1,43.9146955878976,54.2419401086711
1,5.97797420660855,1.20457198491115
1,7.35940636418411,58.712261855721
1,5.99478819182821,1.11177893515241
1,54.189385941533,50.158668103869
1,33.9640858576154,48.6938796337251
1,33.4598723151027,45.1012700533387
1,38.8279431121139,56.1351367708526
1,34.3113440817889,46.9520794023577
1,33.5971308382596,49.250470565254
1,26.9240323280444,36.7742099904032
1,53.7147203958642,49.613049623991
1,53.908536509097,51.003381101071
1,31.7308566147176,66.1408936874923
1,53.908536509097,51.003381101071
1,6.52596473011672,58.7323155300469
1,49.8969694624427,54.5928712798292
1,5.99478819182821,1.11177893515241
1,50.3236930540499,5.84366680075418
1,35.6884701274242,60.8597614315538
1,35.6884701274242,60.8597614315538
1,35.6884701274242,60.8597614315538
1,36.4525129949381,59.6768025919369
1,36.6186837683416,47.7057933981831
1,46.3596148350824,50.091525344365
1,45.7389422444805,42.8683246350045
1,45.7398716168681,42.8659390629815
1,43.9146955878976,54.2419401086711
1,53.443176254403,49.3249741244844
1,6.58228403013683,19.9869859353787
1,49.4766753181367,63.5461927196402
1,54.1776040978614,51.0454515716797
1,50.4163371776527,6.73228089153429
1,49.914802042821,7.19807678878794
1,48.911714180557,60.6449827217608
1,43.4818196583337,58.6981929765632
1,40.5399075327623,54.8029935957837
1,26.9240323280444,36.7742099904032
1,20.7297560968786,35.2807046026961
1,44.297761213951,53.395320362814
1,48.2532691081532,60.3601690242281
1,22.5639237616668,33.7025431977871
1,41.5545441236537,39.0282827479129
1,21.9981993110736,59.0251486811898
1,43.4253795641606,56.0045194039957
1,52.742719434845,48.6276342244698
1,40.7741392623585,54.6555807289498
1,26.7980944746325,22.5885504393506
1,7.68587299720132,10.8021356033883
1,21.4290456796221,57.0213404849242
1,21.9059478177927,58.113064023486
1,52.2476052811976,48.1413875339623
1,52.7183137052744,48.6169776088174
1,44.5048970516784,52.8698923506705
1,54.6759361448485,51.1722980889155
1,5.57743445550433,0.674077600483525
1,49.1125303160132,63.801960438884
1,48.083726595208,67.9585052575242
1,48.911714180557,60.6449827217608
1,43.8510271630066,57.4861776260244
1,23.2751794198061,33.021099850924
1,22.9816180208432,32.5881850468665
1,40.7741392623585,54.6555807289498
1,24.249734527982,20.2692599947811
1,37.2093144982636,50.5283198505281
1,53.0404986306548,48.9114184441326
1,44.6779458505117,52.6850037981457
1,48.2532691081533,60.3601690242281
1,6.21620285340267,58.9603535442426
1,47.7387255488748,68.0554690048953
1,52.0867001892835,47.6974100351712
1,20.7297560968786,35.2807046026961
1,42.1726159312525,42.3027664954553
1,41.5545441236537,39.028282747913
1,49.5914927603788,48.8552228796109
1,44.6982426313141,53.3485318078235
1,40.1870900728892,37.5592015447936
1,21.5786631024708,34.2681139386397
1,49.1125303160132,63.801960438884
1,43.4253795641606,56.0045194039957
1,42.2807637977367,56.8585978757471
1,48.3889012334677,49.1432506750562
1,47.8909803770693,49.3384997998423
1,39.1830330045701,51.5286988733718
1,38.8572635017449,41.9152775385931
1,42.4672475458231,53.4201546842275
1,38.4924122630413,41.5144278825925
1,23.4284429738879,19.6415605896158
1,14.8277218394255,50.3181010368606
1,41.5534628833742,41.7319479837733
